"Newsletter Address Import","Newsletter Address Import"
"Add Import Item","Add Import Item"
"Title","Title"
"Email Addresses (Comma seperated or with line breaks)","Email Addresses (Comma seperated or with line breaks)"
"Enabled","Enabled"
"Disabled","Disabled"
"Action","Action"
"Edit","Edit"
"Import","Import"
